创建月份,开发人,SKU,创建时间,产品名称,采购价(CNY),是否组合主SKU,本地产品状态,开品状态,是否定制,是否多件/套装,主方向,产品族,主题,商品标准化类型,价值主导类型,标准化判定依据,标准化判定置信度,是否需要人工复核,风险标记,第一层判断,判断说明,产品族首次出现月份（开发人）,产品族最近出现月份（开发人）,产品族出现月份数（开发人）,产品族出现月份列表（开发人）,本月产品族状态
2025-08,宋凤莉,2560083,2025-08-06 03:05:24,蓝色单吊坠,12.0,否,在售,1,否,否,待人工方向复核,蓝色单吊坠,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,宋凤莉,2560084,2025-08-06 03:05:24,红色单吊坠,12.0,否,在售,1,否,否,待人工方向复核,红色单吊坠,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,宋凤莉,2560085,2025-08-06 03:05:24,链条-【钢色3.0mm粗-55cm*1】,1.3,否,在售,1,否,否,待人工方向复核,链条,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,宋凤莉,2560086,2025-08-06 03:05:24,扁平发夹组合-【扁平夹混款6件套】,6.65,否,在售,1,否,是,服饰饰品与随身配件,扁平发夹组合,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,宋凤莉,2560087,2025-08-06 03:05:24,鸭嘴发夹组合-【黑色、咖色、白色各一个+鸭嘴夹黑色、鸭嘴夹白色、鸭嘴夹咖色各一个】,6.0,否,在售,1,否,否,服饰饰品与随身配件,鸭嘴发夹组合,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,宋凤莉,2560088,2025-08-06 03:05:24,25pcs女性金戒指套装-【23494-G】,4.65,否,在售,1,否,是,待人工方向复核,25pcs女性金戒指套装,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,宋凤莉,2560089,2025-08-06 03:05:24,虎眼手链（男女通用）-【黄虎眼手链*1】,5.8,否,在售,1,否,否,服饰饰品与随身配件,手链,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“手链”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2026-06,8,2025-08、2025-09、2025-10、2025-11、2025-12、2026-01、2026-05、2026-06,新增品线
2025-08,宋凤莉,2560090,2025-08-06 03:05:24,紫水晶蝴蝶手链-【紫色】,7.3,否,在售,1,否,否,服饰饰品与随身配件,手链,花卉蝴蝶,非标,图像审美主导,标题包含非标特征词“手链”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2026-06,8,2025-08、2025-09、2025-10、2025-11、2025-12、2026-01、2026-05、2026-06,新增品线
2025-08,宋凤莉,2560091,2025-08-06 03:05:24,婴儿奶嘴夹4pcs-【柠檬黄、藕粉、天蓝、米白 各一个】（4个装一包）,10.08,否,在售,1,否,是,母婴儿童功能用品,婴儿奶嘴夹4pcs,通用/无明显主题,标品,功能主导,主方向以功能、适配、收纳或工具属性为主,中,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,宋凤莉,2560092,2025-08-06 03:05:24,乳钉穿刺饰品4pcs-【1号*2+2号*2】,10.0,否,在售,1,否,是,待人工方向复核,乳钉穿刺饰品4pcs,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,宋凤莉,2560080,2025-08-06 03:08:02,眼镜挂绳5pcs-【C4-黑色*5】,6.5,否,在售,1,否,是,待人工方向复核,眼镜挂绳5pcs,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255023,2025-08-06 07:34:01,摩托车载时钟表款式A4时钟表（银壳黑表圆形） 带电产品！,10.9,否,在售,1,否,否,电子与功能设备,摩托车载时钟表款式A4时钟表,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“车载”,高,否,带电履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255024,2025-08-06 07:34:01,摩托车载时钟表款式A5时钟表（黑壳黑表圆形）带电产品！,10.9,否,在售,1,否,否,电子与功能设备,摩托车载时钟表款式A5时钟表,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“车载”,高,否,带电履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255025,2025-08-06 07:34:01,经络刷2pcs(咖啡色-经络刷+【木质】榉木经络刷),6.3,否,在售,1,否,是,待人工方向复核,经络刷2pcs,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255026,2025-08-06 07:34:01,刺绣医疗包标记-2pcs,3.8,否,在售,1,否,是,DIY手工与文具材料,刺绣医疗包标记,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“刺绣”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255027,2025-08-06 07:34:01,头发蓬松隐形造型工具-垫发发网+50根6公分U型夹（带包装）+20根5公分一字波浪夹（带包装）-黑色,10.0,否,在售,1,否,否,美妆美甲与个护工具,头发蓬松隐形造型工具,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“工具”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255028,2025-08-06 07:34:01,头发蓬松隐形造型工具-垫发发网+50根6公分U型夹（带包装）+20根5公分一字波浪夹（带包装）-深咖啡色,10.0,否,在售,1,否,否,美妆美甲与个护工具,头发蓬松隐形造型工具,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“工具”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255029,2025-08-06 07:34:01,头发蓬松隐形造型工具-垫发发网+50根6公分U型夹（带包装）+20根5公分一字波浪夹（带包装）-浅咖啡色,10.0,否,在售,1,否,否,美妆美甲与个护工具,头发蓬松隐形造型工具,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“工具”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255030,2025-08-06 07:34:01,小布条分趾器绑带-渐变色（无弹力款）10pcs(S码*5+L码*5),10.0,否,在售,1,否,是,待人工方向复核,小布条分趾器绑带,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255031,2025-08-06 07:34:01,亚马逊U型法式发簪4pcs-套装2,9.99,否,在售,1,否,是,服饰饰品与随身配件,发簪,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-11,2,2025-08、2025-11,新增品线
2025-08,蒋舒,2255032,2025-08-06 07:34:01,古典异型骰子台球黑8包挂钥匙扣-BG00015-10,5.0,否,在售,1,否,否,图像主题载体与装饰周边,钥匙扣,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“骰子”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-05,2026-05,10,2025-05、2025-08、2025-09、2025-10、2025-11、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2025-08,蒋舒,2255033,2025-08-06 07:34:01,美学Aesthetic涂鸦贴纸-100pcs-(DD260+AZ300),5.4,否,在售,1,否,是,DIY手工与文具材料,贴纸,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-04,2026-05,11,2025-04、2025-06、2025-07、2025-08、2025-09、2025-11、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2025-08,蒋舒,2255034,2025-08-06 07:34:01,水晶身体链胸链,2.8,否,在售,1,否,否,待人工方向复核,水晶身体链胸链,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255035,2025-08-06 07:34:01,亚克力高尔夫万向水平仪-2pcs（高尔夫39X5MM绿水黑线）-带液体，走敏感渠道,8.0,否,在售,1,否,是,定制平面载体与轻装饰,亚克力高尔夫万向水平仪,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“亚克力”,高,否,液体/颜料履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255036,2025-08-06 07:34:01,项链钥匙扣2pcs(A3179+D1052钥匙扣),3.5,否,在售,1,否,是,服饰饰品与随身配件,钥匙扣,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“钥匙扣”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-05,2026-05,10,2025-05、2025-08、2025-09、2025-10、2025-11、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2025-08,蒋舒,2255037,2025-08-06 07:34:01,弹力绳软陶手链亚克力字母串-粉色6pcs（bride*1+team*5）,6.0,否,在售,1,否,是,定制平面载体与轻装饰,手链,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“亚克力”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-05,2026-06,9,2025-05、2025-06、2025-07、2025-08、2025-10、2025-12、2026-03、2026-05、2026-06,跨月延续
2025-08,蒋舒,2255038,2025-08-06 07:34:01,弹力绳软陶手链亚克力字母串-蓝色6pcs（bride*1+team*5）,5.0,否,在售,1,否,是,定制平面载体与轻装饰,手链,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“亚克力”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-05,2026-06,9,2025-05、2025-06、2025-07、2025-08、2025-10、2025-12、2026-03、2026-05、2026-06,跨月延续
2025-08,蒋舒,2255039,2025-08-06 07:34:01,适配唯宝卫浴马桶按钮键-电镀,17.0,否,在售,1,否,否,功能工具与维修配件,适配唯宝卫浴马桶按钮键,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“适配”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255040,2025-08-06 07:34:01,足球贴纸-65pcs,2.6,否,在售,1,否,是,DIY手工与文具材料,贴纸,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-04,2026-05,11,2025-04、2025-06、2025-07、2025-08、2025-09、2025-11、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2025-08,蒋舒,2255041,2025-08-06 07:34:01,适用于奔驰迎宾灯 2pcs-01图案 下单备注配一个小螺丝刀-带电！,11.0,否,在售,1,否,是,电子与功能设备,适用于奔驰迎宾灯 2pcs,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“适用”,高,否,带电履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255042,2025-08-06 07:34:01,适用于奔驰迎宾灯 4pcs-01图案 下单备注配一个小螺丝-带电！,22.0,否,在售,1,否,是,电子与功能设备,适用于奔驰迎宾灯 4pcs,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“适用”,高,否,带电履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2025-08,2025-08,1,2025-08,新增品线
2025-08,蒋舒,2255043,2025-08-06 07:42:04,3D打印人偶 组合装- 蓝红蜘蛛侠+黑绿章鱼博士,33.0,否,在售,1,否,否,玩具解压与3D打印,3D打印人偶,海洋水生,非标,娱乐情绪主导,标题包含非标特征词“人偶”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-05,2025-08,2,2025-05、2025-08,跨月延续
